# values, errors, pulls
2.927267873501918638e-01,3.048609453354589327e-02,-2.253039052089136351e-01
3.130265577072595118e-01,2.655018820688062609e-02,5.058771749350873259e-01
2.940509277187400294e-01,2.676626429690600814e-02,-2.071449240329268915e-01
2.815838799485856914e-01,2.779602046303031662e-02,-6.479900091647350369e-01
3.510394012391049867e-01,2.824136585699950006e-02,1.821582496980646226e+00
2.632644375658019786e-01,2.174211377836707607e-02,-1.670996035974865457e+00
3.270436078898084076e-01,2.615874300571539163e-02,1.049292941203001206e+00
2.747172413673419356e-01,3.026864667050098434e-02,-8.219126017309371646e-01
3.609911554468411832e-01,4.606604366275022372e-02,1.332776315525418864e+00
2.617701135875099006e-01,2.461855362188599197e-02,-1.536455410687942225e+00
3.349560557355595880e-01,2.773742594834761876e-02,1.274834669166488910e+00
2.907885254591462409e-01,2.894329959346310377e-02,-3.042810656602082942e-01
3.384525075570981589e-01,3.529336726071320707e-02,1.100974122613231909e+00
2.947711423056328384e-01,3.274942598149474526e-02,-1.473088780322750757e-01
2.932819534412390294e-01,2.756749655813288402e-02,-2.290186215717965323e-01
3.287581031417186050e-01,3.350741922996623018e-02,8.703349977031378248e-01
3.376273216921265030e-01,2.558278423320216322e-02,1.486620761926280565e+00
2.822723602422410050e-01,3.180424224880141343e-02,-5.446777547916491491e-01
2.829060622506269218e-01,3.394891403858980861e-02,-4.916022124763729240e-01
2.808324508298831179e-01,3.096653272131243140e-02,-6.059113185885129926e-01
3.072098722792064307e-01,2.695221370827526747e-02,2.825166369803850941e-01
2.947996165879350206e-01,2.347050566094023225e-02,-2.043333443477556022e-01
3.128717942562731502e-01,2.983144997822663111e-02,4.450461094849709198e-01
2.545445456350624580e-01,3.437527858709144707e-02,-1.310560371284462677e+00
2.332491832333792314e-01,2.836960782599357023e-02,-2.338637907042165232e+00
3.238756651404464670e-01,2.246754032103793000e-02,1.080680897434211252e+00
2.652712681214893231e-01,2.345945021782453593e-02,-1.463127015465988334e+00
2.949245123166184812e-01,2.705528295934242142e-02,-1.726432206814706716e-01
3.123736010549366116e-01,2.215229666818347223e-02,5.768330816064579647e-01
3.795060327773756570e-01,3.595767507545433173e-02,2.222351948687497192e+00
3.086825427268358735e-01,3.689942984441631213e-02,2.462671987611506352e-01
2.808154393805158411e-01,2.394074968387206737e-02,-7.844359249661825295e-01
2.818959920410059050e-01,4.096223785000913109e-02,-4.320914186127166601e-01
2.260571029837384061e-01,2.334632325657235580e-02,-3.149888730283354921e+00
2.842425202110626659e-01,2.983896105452571446e-02,-5.145253973169621187e-01
2.956623252131445057e-01,2.487471232065877058e-02,-1.581163327367156590e-01
3.027064956366059545e-01,2.894042346072951341e-02,1.074991918366236809e-01
2.542061113084105317e-01,2.939219654480441229e-02,-1.544264040476440503e+00
3.128531906739213664e-01,2.861925398981529992e-02,4.632464275788433783e-01
2.163686595886415154e-01,3.581043936206267791e-02,-2.324092231124541552e+00
3.479655890455133349e-01,3.579965933032919906e-02,1.351134799804271536e+00
3.577289048406723238e-01,3.700969176644396813e-02,1.570763726009008598e+00
2.545910386709580586e-01,2.985144771281543832e-02,-1.507611465452950439e+00
3.470496095775632561e-01,2.460752436487164199e-02,1.928442104567755333e+00
3.299923151329025584e-01,3.446962666820570231e-02,8.818456875766615966e-01
3.366869123022910304e-01,2.692804911434432819e-02,1.377429484090062051e+00
3.708222240859996299e-01,3.116594642486858122e-02,2.285404704604028669e+00
3.295969190774123980e-01,2.288658584133857268e-02,1.310876850843115005e+00
2.725423807764138506e-01,2.763994222884171709e-02,-9.787662543854638297e-01
3.284748538557415443e-01,3.289259626872384490e-02,8.779918166579597782e-01
2.896098623357140633e-01,2.647029391761565598e-02,-3.772365051378797074e-01
3.284230894624607378e-01,2.890444704757605399e-02,9.973436236937242017e-01
2.593601221589875161e-01,2.725578063850167890e-02,-1.476211665988525157e+00
2.812728936520286771e-01,2.076358433468484740e-02,-8.824357854502047349e-01
3.659407639634449927e-01,2.421444432563127011e-02,2.739907617456652122e+00
3.193921369422816348e-01,2.372274415781154555e-02,8.345035172752138797e-01
3.218902290386405629e-01,3.156856218178834272e-02,7.062344305416099477e-01
2.647822309060082202e-01,2.844985022820644555e-02,-1.223668747564945036e+00
3.130379778500472221e-01,1.860153789932569163e-02,7.226582242625567698e-01
2.831480687422170961e-01,2.673125109190891205e-02,-6.152856334483013390e-01
2.985576493071983029e-01,2.702208430990970384e-02,-3.840466871717169300e-02
2.923785570602555062e-01,2.365008266420522837e-02,-3.051518485318109319e-01
3.479333245547455156e-01,2.952229364410998910e-02,1.637335555099106221e+00
2.894100244376091591e-01,2.854604344248519790e-02,-3.568059820997727671e-01
3.097342474517297828e-01,2.855131898522755146e-02,3.551087763688865473e-01
3.503886632282895985e-01,2.781525514032284069e-02,1.826092892870447848e+00
2.271999434027608677e-01,3.070752203975269864e-02,-2.357581312053990796e+00
2.580886806328414051e-01,2.831124462940469780e-02,-1.466086829231683542e+00
2.602743106135207984e-01,2.983002399439303037e-02,-1.318172352024860050e+00
2.947247254115494819e-01,2.948655883358886065e-02,-1.651836729781453739e-01
3.411994140354387972e-01,3.352723165314649284e-02,1.240901454754211430e+00
2.529304291904845292e-01,2.835433013683669873e-02,-1.645780171405221370e+00
3.229325558526363604e-01,2.026153869295757928e-02,1.151794673796413759e+00
3.537662658123528203e-01,3.197601410628227170e-02,1.694108656855455308e+00
2.549949092733285183e-01,3.337493651698199282e-02,-1.336347537534505969e+00
2.370855300777312547e-01,2.458821659705271237e-02,-2.542270326060549479e+00
3.215122340497283959e-01,2.940610371504432871e-02,7.453150121125282634e-01
2.641340319574096984e-01,4.136616697458716380e-02,-8.572559204613633410e-01
3.257194014448734354e-01,3.060549347991561864e-02,8.535715314915285346e-01
2.862208831824429867e-01,2.651718936957174824e-02,-5.043724707895345105e-01
2.961420237025941260e-01,3.234353027732476960e-02,-1.067725066176475196e-01
2.430841066584188415e-01,2.671624768018357465e-02,-2.115241538453977999e+00
2.554818090443969902e-01,2.741931899743486889e-02,-1.608851571510502954e+00
2.359787267070380112e-01,3.170555275546685370e-02,-2.006484393657533616e+00
2.353568248277427555e-01,2.981160521570471247e-02,-2.154818508115232678e+00
2.983781723150132348e-01,2.433808775396550592e-02,-5.001424928942092146e-02
3.195781713483174524e-01,2.244615469710998720e-02,8.902526118525960763e-01
3.335885451205016228e-01,2.667524046363390841e-02,1.274332340646609829e+00
2.988923202765959020e-01,3.037807539151726050e-02,-2.314508794616725040e-02
3.464408269338177249e-01,4.461788376702729986e-02,1.049924368337449065e+00
2.777837186948582393e-01,2.388627498154304030e-02,-9.131480243429989097e-01
2.515523355148086004e-01,3.127034033518163308e-02,-1.536378800914646625e+00
3.233211164995626885e-01,3.337520750683514031e-02,7.108777673228210414e-01
2.962936595248186755e-01,3.540203507502104330e-02,-9.326480727315165919e-02
3.081143083161886342e-01,3.607240905016853572e-02,2.361606845046841929e-01
3.584941442178391502e-01,2.754076346696807467e-02,2.138601596332411425e+00
2.859547105772917153e-01,3.292347361385004889e-02,-4.143157276131962941e-01
2.596973899509063544e-01,2.932006878655043364e-02,-1.360775578076520498e+00
3.202275172072511222e-01,2.876985212258113128e-02,7.171428485685318321e-01
2.672686619376434813e-01,2.691347646646668340e-02,-1.201136598083212270e+00
3.011972496388676812e-01,3.581222296193153909e-02,4.472847545382919315e-02
3.170151322136269822e-01,2.843961152553413710e-02,6.125157052450964645e-01
2.823203867134306821e-01,3.130344141385731777e-02,-5.518574319464415456e-01
3.022116176792958298e-01,3.033778702759030999e-02,8.623549811819489208e-02
2.886649538578492935e-01,2.692939158791066157e-02,-4.058936723333014251e-01
3.080296051634283661e-01,2.617980485880238087e-02,3.221636565188029100e-01
2.981776905090168794e-01,3.354451127267418786e-02,-4.226423162426257152e-02
3.050029363139315497e-01,2.953314403568386634e-02,1.830998015053857120e-01
3.071253417865913993e-01,2.772723188514882378e-02,2.715712233595407588e-01
3.311764956479901212e-01,2.785759733318709033e-02,1.133661017750419608e+00
2.980796332063048171e-01,2.999289321070705214e-02,-5.053831540072748624e-02
2.238219761284802878e-01,3.121926866582853607e-02,-2.427137169219675261e+00
3.962344242125920846e-01,2.923339980021659457e-02,3.305773579873121815e+00
3.254914065421859459e-01,2.533503570979744532e-02,1.022141169866348509e+00
2.955656939925023208e-01,3.331719849564694635e-02,-1.209504307870318401e-01
2.877892646756015638e-01,2.852858419782677846e-02,-4.138361282038546252e-01
