# values, errors, pulls
3.028483444052522122e-01,2.388574363520758193e-02,1.361867125329746520e-01
2.686050755489199360e-01,1.776682760180808146e-02,-1.744281458052428402e+00
3.004869202885221968e-01,2.100685627656758217e-02,4.243837219702228242e-02
2.916219903647656597e-01,2.074907867632113864e-02,-3.842789004169855360e-01
3.632096420255057079e-01,2.415223445598458155e-02,2.633885433592879632e+00
2.820012781133545143e-01,2.319914094224863679e-02,-7.583964179368443137e-01
2.990234938081339222e-01,1.602450552032736245e-02,-3.569094187077680169e-02
2.686925100064369576e-01,2.269079165622789676e-02,-1.361914293909135099e+00
3.497842395428626960e-01,3.023586262769692445e-02,1.659910175465621363e+00
2.703015262978604172e-01,2.377367355930280063e-02,-1.232199017633290872e+00
3.317287023881722030e-01,1.975346647624083227e-02,1.626715944953446513e+00
2.840531369344394541e-01,2.256428095685342888e-02,-6.888004363377583372e-01
3.023884694910686233e-01,2.455930377100223536e-02,1.137265947741797206e-01
2.555145456054622732e-01,2.692952386110858062e-02,-1.636897782710776905e+00
3.032907861089345625e-01,1.900980026787706806e-02,1.943925003784048866e-01
3.205192978144936755e-01,2.453483154972694452e-02,8.528232308796379613e-01
3.198947703018422684e-01,1.877023954366091249e-02,1.081464450757630313e+00
3.120847155716297561e-01,2.044692718434469245e-02,6.108151095693433730e-01
2.939780605858469675e-01,1.966437040618747301e-02,-2.856619765234575947e-01
2.840487447901290929e-01,2.487953729376190387e-02,-6.248781289407993045e-01
3.327370915200798529e-01,2.316880397341864253e-02,1.430443628205198658e+00
2.859701625632708466e-01,2.006767648892604852e-02,-6.789655467794616373e-01
3.293004074281156712e-01,1.864547309050217094e-02,1.593147236370164421e+00
2.742997741836993297e-01,2.319003186938126473e-02,-1.090798385355709943e+00
2.431046443165509607e-01,2.145444654027738388e-02,-2.633056932070667155e+00
3.074432984852240036e-01,1.677210054442791060e-02,4.679124693575358873e-01
2.775540206873668425e-01,1.743089393196675663e-02,-1.264502147843318269e+00
3.078344659082291601e-01,2.054176562616469304e-02,4.010873532003969566e-01
3.335841757313094957e-01,1.890966997130720181e-02,1.797427045512419719e+00
3.438338479109190327e-01,2.190266398516937940e-02,2.019773687698704467e+00
2.975067753982109098e-01,2.635164798203188524e-02,-7.926062561176903942e-02
2.653694790617803778e-01,1.589491390765325474e-02,-2.153263908205757193e+00
3.106380673329939279e-01,2.623591508898971691e-02,4.208979863050504311e-01
2.703411663964727096e-01,1.791268526404586614e-02,-1.633158662448782161e+00
3.039548912105992651e-01,2.330660039367388192e-02,1.870486314518306492e-01
3.005724095601097212e-01,2.294569902436683836e-02,4.257817798029851081e-02
2.975422038242071521e-01,2.687911177874150945e-02,-7.638718480960342283e-02
2.709337976280228322e-01,2.045410031990814795e-02,-1.401265537318619359e+00
2.874404722946773960e-01,2.227640733526531358e-02,-5.456423482276795411e-01
2.507877836937248972e-01,2.177639666005780697e-02,-2.241309274962178577e+00
3.255483696127620674e-01,2.007451391158405693e-02,1.292830612183240691e+00
3.204283663088410283e-01,2.726940856165300728e-02,7.639675337502191965e-01
2.821986322469365316e-01,2.485564928791935552e-02,-6.999129676603030870e-01
3.220543824726848081e-01,1.993081723897002430e-02,1.126845863881774434e+00
3.127144733072971805e-01,2.179292759061114346e-02,6.019865733771940786e-01
3.311769306447190364e-01,2.152806098562174558e-02,1.466992645675054607e+00
3.282548019304756259e-01,2.160319686686584806e-02,1.326626730475451543e+00
3.188670790680929734e-01,1.676063722724408997e-02,1.149816400393142812e+00
2.834770075545504087e-01,2.002154861918808287e-02,-8.050534079651574526e-01
3.193002990844229783e-01,1.994351249150910083e-02,9.880343590249917041e-01
2.806267208264295321e-01,2.268379109493562015e-02,-8.362227723466068019e-01
2.814714837222713206e-01,2.259500576064715771e-02,-8.021214941428476131e-01
2.959082765873336518e-01,1.740725182993416165e-02,-2.118167159214449091e-01
2.698235691153658689e-01,1.896270429504729252e-02,-1.570021549910360470e+00
3.397782307559789050e-01,2.112425605186424651e-02,1.902211711226859725e+00
3.171948060086960952e-01,1.510902310326660801e-02,1.164825970894385332e+00
2.923522712996161621e-01,2.110195322431117002e-02,-3.432455814188330456e-01
2.865052832961765272e-01,1.659094599188068106e-02,-7.889929973491219828e-01
2.984148183524693021e-01,1.853568770338987620e-02,-6.369362548564369564e-02
3.060579424801797566e-01,2.245121576662931218e-02,2.878471724732852288e-01
2.853320630175882888e-01,2.068479073701279605e-02,-6.895578817752849865e-01
2.727834887935515762e-01,1.617597797939319265e-02,-1.657515529742461080e+00
3.405851934681701221e-01,2.597166088674659687e-02,1.578249852550609678e+00
2.690743708437413062e-01,2.014569367630718658e-02,-1.515016218841923390e+00
2.871309386999715274e-01,1.810719284714455354e-02,-6.883720137305517905e-01
3.339490352283536745e-01,2.409327304494444585e-02,1.425859062863786164e+00
2.689665284351624996e-01,1.695537906987765880e-02,-1.806441185524398252e+00
3.194793690202958891e-01,2.214858922842248556e-02,8.977522365899346379e-01
2.628049094552070142e-01,2.051278014502366451e-02,-1.793541089401580413e+00
3.178898902227704215e-01,1.994645153708514765e-02,9.171790122964394998e-01
3.065909951362073560e-01,2.191282108626266614e-02,3.192455962425153615e-01
2.448436009099532185e-01,1.908257022799684371e-02,-2.869205874211113283e+00
2.996048627072839254e-01,1.885124108678701976e-02,5.007205664922175729e-04
3.131692541129143526e-01,1.999677380974703572e-02,6.788010275502635027e-01
2.738787008480365048e-01,1.714670622814212786e-02,-1.499805403612948673e+00
2.676157525568236828e-01,1.991145711514137259e-02,-1.606093956932248767e+00
3.269496679468574807e-01,1.737885001774667690e-02,1.573996231957604186e+00
2.559670856193556610e-01,2.154919661996489849e-02,-2.024592315585047153e+00
3.099956191674601569e-01,2.067150684241673281e-02,5.031174429409127624e-01
3.002527749222338449e-01,2.155848502705097480e-02,3.049154048817210097e-02
2.926156378560927362e-01,2.199733975392354282e-02,-3.173013521250989677e-01
2.816051591767148032e-01,1.416253295063923771e-02,-1.270271666032809499e+00
2.943832872202689077e-01,1.812451467120634180e-02,-2.875738400421426477e-01
2.543670577191870508e-01,2.250523710241877223e-02,-2.009681816643462682e+00
2.555308334922380409e-01,2.445546148725097346e-02,-1.801830238775146809e+00
2.741950199294405088e-01,1.677278244053339792e-02,-1.514382223926323823e+00
3.053241668788085894e-01,1.846548071005908731e-02,3.102406845287262738e-01
3.289478260627445305e-01,2.333303278290796770e-02,1.257976313352546116e+00
3.474546360177022120e-01,2.117822887227526971e-02,2.259830734815957420e+00
3.464023068040113507e-01,2.852208649885110830e-02,1.641075007003043096e+00
2.922989947954101608e-01,1.799290345145334799e-02,-4.055170266124197842e-01
2.756126881536187234e-01,1.553218291906060047e-02,-1.544067274672531465e+00
3.257322552385453762e-01,1.547278077965403946e-02,1.689213600812220051e+00
2.845312899880804713e-01,2.195242422406155219e-02,-6.862173107321761778e-01
3.048186498141357559e-01,2.446768942553810208e-02,2.134744405213904461e-01
3.177552611356563861e-01,1.899927226659490695e-02,9.558175375178812327e-01
2.717353436042603265e-01,2.157614050945112771e-02,-1.291244830682476419e+00
2.698639565310055333e-01,1.928343784661734617e-02,-1.541813612730769112e+00
3.027875295991896420e-01,2.004535457659409325e-02,1.592441821782004385e-01
2.872636139900104357e-01,2.010185257613091372e-02,-6.134663194078098236e-01
2.730398851106234370e-01,2.237479951234018147e-02,-1.186850339280067335e+00
3.056237968306178554e-01,2.126845911857268637e-02,2.834419406615926174e-01
2.918829920390869082e-01,2.081135215742556041e-02,-3.705877160571298123e-01
2.895475916442296627e-01,2.635584134248306412e-02,-3.812373784001375498e-01
2.701810807258168690e-01,1.819081111253772684e-02,-1.616989071865939653e+00
2.905177354029886416e-01,1.636540532948968507e-02,-5.546876424638051972e-01
2.863820646786870983e-01,2.260437823114295336e-02,-5.845486520074326675e-01
2.952089193926162869e-01,2.153042772763593543e-02,-2.037351122811726922e-01
2.958298194835257133e-01,1.910497334548198062e-02,-1.971007209247250536e-01
3.606994695657014804e-01,2.558757212511097306e-02,2.388036104549665417e+00
3.158605428712393803e-01,2.719663870177382523e-02,5.980562357880889746e-01
2.752559508412460998e-01,1.859499939716328931e-02,-1.308925703199259605e+00
3.686061486418664157e-01,2.414810188992950329e-02,2.857811576796358111e+00
3.182808974220545095e-01,2.016980887769017489e-02,9.264080801258679498e-01
3.208632911536931642e-01,2.293418896158277293e-02,9.273433512801022571e-01
3.064987561953350648e-01,2.103542344944225873e-02,3.281765498450298080e-01
