# values, errors, pulls
2.881259705578716468e-01,1.194526199786387528e-02,-9.601675498910998696e-01
3.314413961531683661e-01,1.541886401359447711e-02,2.065390331085519282e+00
3.101902146925424875e-01,1.479756909253759738e-02,7.159818699354858484e-01
2.767367989195824163e-01,1.280170742339834661e-02,-1.785591861114210088e+00
2.881186689238224852e-01,1.128732396023918345e-02,-1.016782597874703375e+00
2.959087680328505998e-01,1.280426194563180978e-02,-2.879240901171172262e-01
3.287205292012612134e-01,1.360165739721231649e-02,2.141290935916573268e+00
2.675635514251232250e-01,1.706432718857728639e-02,-1.877124818579809062e+00
2.997227272505153528e-01,1.273066519538389348e-02,9.999771841745138182e-03
2.847019475372083441e-01,1.140364540651355070e-02,-1.306027628450517009e+00
3.084212380739134174e-01,1.258518424840560958e-02,7.012860834249345920e-01
2.800096236275952388e-01,1.591999701600268005e-02,-1.230264041876710568e+00
3.160425656386588456e-01,1.156629373361804831e-02,1.421988971945825853e+00
3.189745836372082088e-01,1.163646059728548274e-02,1.665382697085834751e+00
2.993522106617797496e-01,1.217214464153312976e-02,-1.998110017180052683e-02
2.836417351759411010e-01,1.184122310093608382e-02,-1.347300713045899823e+00
3.030249522412166718e-01,1.203341708672484196e-02,2.850004045677290709e-01
2.969163614286156605e-01,1.286491024777325354e-02,-2.082456871407958598e-01
3.072028984070995783e-01,1.145701258549074522e-02,6.640016188483444104e-01
3.007377729619407636e-01,1.073146580546577473e-02,1.064485951388925294e-01
3.075149900988780605e-01,1.252968252350990935e-02,6.320644262813853720e-01
3.097745155220035795e-01,1.676184091206165891e-02,6.072776893802240838e-01
3.292212350859627934e-01,1.480320773545280508e-02,2.001310264115450099e+00
3.003567241417746669e-01,1.614960972062081876e-02,4.714049762049191822e-02
3.014950620462067410e-01,1.306157849475605461e-02,1.454371340953574121e-01
3.120569320104890076e-01,1.051734713791649227e-02,1.184852828751432607e+00
2.749040810703297089e-01,1.444097282932958401e-02,-1.709811570498221300e+00
3.090586595374277268e-01,1.092020904196470445e-02,8.665801174587483002e-01
2.975000446512784946e-01,1.185476449335186658e-02,-1.767541525657855550e-01
2.923488138176242868e-01,1.329517793809082381e-02,-5.450554869808826863e-01
2.940094827014310686e-01,1.202668189856085507e-02,-4.644623387274613435e-01
3.067645390189594479e-01,1.187994611864355392e-02,6.034636389925096545e-01
2.952390709550740677e-01,1.358444954274430454e-02,-3.206867186179513385e-01
2.864688484506950905e-01,1.251034618769372372e-02,-1.049257538962849123e+00
3.152837022017237478e-01,1.754410018423642123e-02,8.942196256181882408e-01
2.943325895468850151e-01,1.236067707997786855e-02,-4.257723037524960286e-01
2.797143662849487233e-01,1.501049679830947919e-02,-1.324476963377934302e+00
3.068680316887379966e-01,1.386023362514612542e-02,5.247103607529165492e-01
2.899412891024724659e-01,1.605783735215662866e-02,-6.012101249362085120e-01
2.925415275092231315e-01,1.135673114454929973e-02,-6.211202769672219404e-01
2.883756075430745081e-01,1.135368460094299779e-02,-9.882092337813823679e-01
2.974116889912054584e-01,1.535442026818524021e-02,-1.422218796815901132e-01
3.073136706324129386e-01,1.369920682943653531e-02,5.634083217621242978e-01
2.872997214433715696e-01,1.490321198101472039e-02,-8.250370507686435317e-01
2.742003497773861098e-01,1.527610843670377562e-02,-1.662404651747904083e+00
3.043548342845074917e-01,1.253119928829785588e-02,3.798048911235619163e-01
3.158474229647078579e-01,1.306918674772178379e-02,1.243535636551603485e+00
3.462064298877767232e-01,1.530721983818124354e-02,3.045034100075159955e+00
3.034315523702195150e-01,1.225239143989048478e-02,3.130922551627142170e-01
3.084225355446064132e-01,1.007942552704039173e-02,8.757554701662088048e-01
3.028602873382006955e-01,1.305629977201758392e-02,2.500604223280873395e-01
3.095693625839206486e-01,1.604977223687489157e-02,6.214380449485332747e-01
3.064626077149261718e-01,1.427980833192465243e-02,4.809017076514734423e-01
2.990356544319850429e-01,1.124015342586293965e-02,-4.980083900766239108e-02
3.039144116174961607e-01,1.298142353402803595e-02,3.327052771221111205e-01
2.946401457443359462e-01,1.317582047427380207e-02,-3.760887428989530545e-01
3.116571064740190633e-01,1.221121464137687497e-02,9.877545621040021429e-01
3.082587304617344648e-01,9.093769227527680535e-03,9.526640430177143459e-01
2.958425168516978232e-01,1.281582686117590034e-02,-2.928337509645242975e-01
2.735566999662362164e-01,8.657742415519647725e-03,-3.007565054171085439e+00
3.043296049127428571e-01,1.356309311821075371e-02,3.490488023870120804e-01
3.109465714535765146e-01,1.553355870375787602e-02,7.307499953415426130e-01
2.985111331987360672e-01,1.527402482071566966e-02,-7.098916737134096377e-02
2.954176207381175590e-01,1.270553807966274575e-02,-3.288174604535287759e-01
3.297027050405482163e-01,1.167218177536962810e-02,2.579404786251020099e+00
2.774068034303074914e-01,1.369351122422198148e-02,-1.620374767985853781e+00
2.927774373148381848e-01,1.215558195728649524e-02,-5.608934407490655527e-01
2.971390177150082801e-01,1.325611843075392114e-02,-1.853035487719223440e-01
2.707296502230289725e-01,9.550830358118706301e-03,-3.022331273594601520e+00
2.887162853973806453e-01,1.255872023033377353e-02,-8.662616816250303664e-01
2.707027774625466177e-01,1.363039726137021262e-02,-2.119721493555117409e+00
2.859187299827070095e-01,1.112108656486395820e-02,-1.229798315181819035e+00
2.963752615535764634e-01,1.320747374891034255e-02,-2.438136172602332896e-01
2.698211727592892961e-01,1.290452494149595467e-02,-2.307272129649353687e+00
3.106740002865248096e-01,1.502123662454111878e-02,7.375276124242120535e-01
3.082471020163770059e-01,1.399535172237599198e-02,6.181822854352917451e-01
2.630670616236787107e-01,1.283435616866383105e-02,-2.846139019320365282e+00
2.967838065628572441e-01,1.119971109662538759e-02,-2.510437024717360188e-01
2.873280740032492231e-01,1.549496710089351935e-02,-7.916989703844705684e-01
2.858078049506628804e-01,1.484905561798783614e-02,-9.285182106667412283e-01
3.036506703972245980e-01,1.304464555573101904e-02,3.108744409138125553e-01
2.974020412801126056e-01,1.025796089624966823e-02,-2.138224394925474503e-01
2.896126909214176148e-01,1.298267962450152212e-02,-7.689269758232631924e-01
2.667270952867648037e-01,1.151394291293318314e-02,-2.854654436360223535e+00
3.060725283843708233e-01,1.380744679481264725e-02,4.691022878781871963e-01
2.806390699457145255e-01,1.491127270374102351e-02,-1.271276700123488812e+00
2.837165870096351461e-01,1.240945057137849555e-02,-1.279576110336110739e+00
2.844172860341224185e-01,1.239258258386387833e-02,-1.224775979206189414e+00
2.819880949052496200e-01,1.216770003330824856e-02,-1.447054788474353204e+00
2.999564885787356916e-01,1.190241487644670866e-02,3.033544699255301055e-02
3.095741475670545362e-01,1.602202367888875406e-02,6.228129644468710646e-01
3.234027582694701808e-01,1.519425152904755986e-02,1.566864594862650506e+00
2.964726346875859453e-01,9.737606359433048642e-03,-3.206936797724220800e-01
3.140473062950887573e-01,1.115786661920125690e-02,1.295219174519531613e+00
3.336386767116276131e-01,1.142553240760143043e-02,2.979576967967873191e+00
2.958424747904646601e-01,1.481028629880942055e-02,-2.534014965669436625e-01
3.183969437988029560e-01,1.488253018009354396e-02,1.263328215573416013e+00
3.223202314251681355e-01,1.472023466623678493e-02,1.543780275060645080e+00
2.847356653161541851e-01,1.296390307488976164e-02,-1.146241074248392833e+00
2.815561067766706449e-01,1.449671323433425474e-02,-1.244372875071613427e+00
3.020428863001762276e-01,1.410024347543257020e-02,1.735759245060323752e-01
3.071771546445034029e-01,1.141425512767496250e-02,6.642335445046165798e-01
2.941015607381691765e-01,1.660351466190745570e-02,-3.308855309775443621e-01
3.238676860618437958e-01,1.208086045523666836e-02,2.009150146929697733e+00
3.091006129602201224e-01,1.584030664013162670e-02,6.000634756003226933e-01
2.901892442651820003e-01,1.675913389302942369e-02,-5.612568822484407249e-01
2.937318803394443623e-01,1.298007379532731438e-02,-4.517341932088488887e-01
3.164993560335693790e-01,1.154193003952935781e-02,1.464567232040751232e+00
2.920201828290571178e-01,1.239237847870813813e-02,-6.112822237576174267e-01
3.022273092831957442e-01,1.244609079513290216e-02,2.114628459127974869e-01
2.933301814263475915e-01,1.713315653664216134e-02,-3.656793809956147556e-01
3.259493489086975337e-01,1.245644229268025489e-02,2.115686388321001754e+00
3.108476587340877062e-01,1.416496997146127375e-02,7.943705672225329639e-01
3.186067175732825718e-01,1.452097079201162579e-02,1.309230239659549877e+00
3.095507297293820792e-01,1.371527950802069011e-02,7.258551472022390927e-01
3.138679921610834644e-01,1.140348858924811887e-02,1.251596697467879826e+00
3.088461211095610559e-01,1.765005848277014303e-02,5.241171079078095207e-01
2.999766447388632074e-01,1.246316405939096317e-02,3.058783739656303555e-02
