# values, errors, pulls
3.241990165917464917e-01,1.007687203794572182e-02,2.441590306588266479e+00
3.021986594411012472e-01,9.987700126847246646e-03,2.606441828320216203e-01
2.986505766056911648e-01,8.240658501463523147e-03,-1.146567227981720727e-01
2.939924964922771555e-01,8.910486310686719855e-03,-6.288014835027452287e-01
3.035275923810809018e-01,1.019261774988450102e-02,3.857859653333503558e-01
3.151133732914074281e-01,1.055525388160898081e-02,1.470163575627239760e+00
2.825998904063640738e-01,1.126519324934746429e-02,-1.508676568667675522e+00
2.891458550581662568e-01,1.009197226345760756e-02,-1.035433726154681988e+00
2.933067546271246329e-01,6.493908274943526772e-03,-9.683950881024606661e-01
3.266413084667207922e-01,7.838977574510906307e-03,3.450180167818682087e+00
2.881133203368029805e-01,7.757989257146442885e-03,-1.480035971406881590e+00
3.133772580183551426e-01,7.912361128061781365e-03,1.741810603956000625e+00
3.040513569831079232e-01,8.758633675299054566e-03,5.087475564261353389e-01
2.942594124375055853e-01,9.026092644560694198e-03,-5.911761906053413229e-01
2.805137331969473347e-01,1.054394505614104048e-02,-1.809729679415098103e+00
3.016295276112046508e-01,1.038393374824751227e-02,1.958895498904812127e-01
3.008458166953935642e-01,8.423011885759444303e-03,1.484496530676516768e-01
3.095922336113922091e-01,7.441083031930468064e-03,1.343461706491780872e+00
2.857078239936264863e-01,8.192490981187808274e-03,-1.695162013779581089e+00
2.967369279069936305e-01,8.516425183746184277e-03,-3.356450076764309065e-01
3.078513268861808871e-01,1.161797811759631219e-02,7.106144717649988118e-01
3.138979585918965642e-01,8.081327352140029938e-03,1.769824988582007874e+00
2.945314449356593034e-01,1.137428258827254644e-02,-4.452130082234618813e-01
3.005651733727615627e-01,8.688861448165784845e-03,1.116083937324617303e-01
3.100035699776385600e-01,7.840835585088931289e-03,1.327428226433425618e+00
2.918523985985445601e-01,1.094769026097785862e-02,-7.072747511155557110e-01
3.005585754226873241e-01,9.794123895598579738e-03,9.833977288691340968e-02
3.029639596580422922e-01,1.026958257700480957e-02,3.280110101472965001e-01
3.014669727771532859e-01,8.541314600752150654e-03,2.191172391449682233e-01
2.972934631703864072e-01,8.594633338198902003e-03,-2.678369445442638774e-01
3.103268308656448871e-01,7.820487714693463363e-03,1.372217149873453002e+00
2.977994093052133695e-01,8.881671988010960209e-03,-2.022157765315890365e-01
2.790611765979474912e-01,8.748376805049192656e-03,-2.347206500452618805e+00
3.135759509200378159e-01,1.199512691979761313e-02,1.165517256328108431e+00
2.963470203027224747e-01,8.420806197462169310e-03,-3.857591689290254533e-01
2.955733751791863595e-01,1.027160127987651085e-02,-3.915697479283252735e-01
3.021642054644288478e-01,1.101854763307679244e-02,2.331325367736944987e-01
2.822584789166703301e-01,1.137090810999899504e-02,-1.524675462925631830e+00
2.886971718114446084e-01,8.873966440581746926e-03,-1.228115044686692192e+00
2.979886378399239644e-01,6.875143513766320512e-03,-2.337093996694883935e-01
2.893240705941071411e-01,1.163329773607836223e-02,-8.829270205305728147e-01
2.934443288744572054e-01,1.024696967354959791e-02,-6.002842620475810076e-01
2.988690682645085972e-01,1.009484723341856800e-02,-7.195306891368324909e-02
3.002687384281389482e-01,9.979520287822490204e-03,6.746966843613642906e-02
3.042959876590315971e-01,9.458139903159199294e-03,4.969861097416893858e-01
2.991369537390585198e-01,7.678916430526244036e-03,-5.970500763451189880e-02
3.361266417616791680e-01,9.956015478774428440e-03,3.669260894219525948e+00
2.956888698905897894e-01,8.033673176531022295e-03,-4.862724094864096513e-01
3.074036322523244213e-01,8.510238009452924385e-03,9.175076819806241568e-01
2.899018105510631771e-01,8.804317110249782266e-03,-1.101006793680751272e+00
2.972167857457029827e-01,9.631755443146879092e-03,-2.469578646909393327e-01
3.033533662042710022e-01,1.007103199464631955e-02,3.731437555854083543e-01
2.985593893897135476e-01,9.285441951459767057e-03,-1.115761768659213060e-01
2.918258159121808193e-01,8.632669641690298920e-03,-9.000237369752678296e-01
2.799754350212332321e-01,1.061817876807245702e-02,-1.847773418632722597e+00
3.045603698303963602e-01,9.285801304147122195e-03,5.346815169317808980e-01
3.006404109143994141e-01,7.007980055449115377e-03,1.491139248347328194e-01
2.921891829452694656e-01,8.992909041273049534e-03,-8.235644910792919715e-01
2.806941092810010252e-01,9.536020818747496103e-03,-1.982096576908420227e+00
3.026637881379497519e-01,9.710174787665684648e-03,3.159947891648112184e-01
3.049858685026061722e-01,1.118739932379835163e-02,4.818318219831038696e-01
2.982847327481753519e-01,9.715346592973598747e-03,-1.349093151180466577e-01
2.856836471551106871e-01,9.165223500765422304e-03,-1.517887299409049540e+00
3.218765165166642128e-01,9.401678011444442734e-03,2.369905987673061265e+00
2.827535256964411325e-01,7.701692942729921471e-03,-2.186778664374666725e+00
3.040219061199374018e-01,1.174743022582799140e-02,3.768043335160599083e-01
2.913641500382642691e-01,8.517577430829714052e-03,-9.663866905524303164e-01
2.818560069743293317e-01,8.753277997252874310e-03,-2.026602666384623941e+00
2.837801688769804875e-01,9.278156868713343525e-03,-1.704568574338038101e+00
2.803807748865632665e-01,7.866622639946507442e-03,-2.442553748419697968e+00
2.805061082428128016e-01,1.009808941018100654e-02,-1.890388813661028289e+00
3.051873237287142659e-01,1.085931763789443373e-02,5.149402947781016593e-01
2.674406384797229919e-01,9.548886252803376676e-03,-3.367385909954140111e+00
3.038099464714393849e-01,1.008346163789251848e-02,4.179639016460192646e-01
2.984839266536895575e-01,1.064087175529655760e-02,-1.044554313818373409e-01
2.953040294062390658e-01,9.793357516047897920e-03,-4.381943669366408778e-01
3.050891667625194592e-01,8.292701398758780748e-03,6.624793291331909639e-01
2.889640965179033349e-01,1.026757966188333350e-02,-1.035426783658816019e+00
3.012216452727375926e-01,9.824160331119758532e-03,1.655329020250596583e-01
3.039833662556075677e-01,9.475702409113502533e-03,4.630730855603361062e-01
2.913140920797426814e-01,8.331326636469798749e-03,-9.939991294032619606e-01
2.886868044607086015e-01,8.500987761419963318e-03,-1.283217826987806953e+00
3.064706726590204489e-01,9.310531779676667341e-03,7.384378592488238802e-01
3.039390243550825765e-01,9.517365638556778487e-03,4.563868844460383656e-01
2.816340860434002891e-01,9.251389959677735336e-03,-1.941474474435974207e+00
2.745374533269295814e-01,6.685271419215209864e-03,-3.748235277959719003e+00
2.925168406813183908e-01,8.625542385776863510e-03,-8.206536476502330757e-01
2.976610525530993812e-01,9.289143459073780432e-03,-2.082399694429267478e-01
2.911446984289734474e-01,9.011838406545610858e-03,-9.377359749433995528e-01
3.063907024060120721e-01,1.124951704317425118e-02,6.040507229567959602e-01
2.909614857558885381e-01,7.596522543513287845e-03,-1.136564486950926822e+00
3.041792709616027990e-01,1.116731190616817790e-02,4.104700842020073126e-01
3.283200633402216795e-01,9.515040074507020995e-03,3.018866931944272469e+00
2.836337963587046151e-01,8.553870627123967216e-03,-1.866012223033815642e+00
3.166420179304746951e-01,8.720989662234860870e-03,1.954662840746726360e+00
3.125495483079295256e-01,1.012755742125311283e-02,1.279096653411895046e+00
2.917108697382734261e-01,9.367161582945489340e-03,-8.417228308786316449e-01
2.783956766323409382e-01,1.110856212273090421e-02,-1.908415025869723669e+00
3.094396551357381231e-01,9.934107245037598899e-03,9.909528244209121484e-01
3.034314570533577227e-01,7.374671724682506889e-03,5.201632958591120293e-01
2.999007357061280743e-01,1.304229902098490504e-02,2.340938529847862853e-02
3.214148386230176735e-01,9.417689915965853434e-03,2.316854272602376863e+00
3.105297781883694652e-01,9.980768783789692108e-03,1.095542329661085335e+00
2.954678781515014396e-01,9.372294596851465584e-03,-4.403985927899704000e-01
3.027140230372306617e-01,1.012634396317172066e-02,3.079689516181516318e-01
3.168851857500679103e-01,8.477001895973911016e-03,2.039608160889014865e+00
2.777866922076442369e-01,8.419363323932536197e-03,-2.590306470506033243e+00
2.963799079623960497e-01,9.394698462456430726e-03,-3.422691588901787818e-01
3.082670783232762113e-01,1.083130822605302829e-02,8.006101053656681232e-01
3.130100970844099106e-01,8.361858849798930668e-03,1.604269316452837657e+00
3.103510200643608274e-01,9.719402697400058092e-03,1.106610858306147138e+00
3.075274106939718255e-01,1.053616458832150674e-02,7.528344042381350798e-01
3.094926572085452410e-01,7.987556109502828502e-03,1.239081587621349234e+00
3.173332322133073924e-01,9.323872435615757417e-03,1.902407913946122298e+00
3.102725647181157620e-01,1.124843662166441494e-02,9.492111280943513751e-01
2.748592385410364436e-01,8.332128413506938169e-03,-2.968771451245567849e+00
