# values, errors, pulls
2.915260314176083001e-01,5.600182189994672328e-03,-1.440915993764703806e+00
3.202419786587382688e-01,7.359766096158329787e-03,2.805327626695574672e+00
2.938248892167785731e-01,6.596586913690637675e-03,-8.747757532631089683e-01
3.028251720792019541e-01,6.256671711478767502e-03,5.162087328489116667e-01
2.891660282057066933e-01,4.820873755407448225e-03,-2.163382786318101658e+00
3.033628713173580072e-01,6.723992330630868854e-03,5.602992432081884688e-01
3.133592594967248846e-01,7.028469636415377725e-03,1.958297709965888700e+00
2.899723384538179793e-01,5.662146345703439679e-03,-1.699547214397256978e+00
2.961761669288398569e-01,6.155172555568402468e-03,-5.555094586641134979e-01
2.916397995755827255e-01,7.092106568674237839e-03,-1.121757527266306509e+00
3.064451592835844562e-01,5.923360555220802404e-03,1.156393522994187073e+00
2.948080000231264597e-01,4.605280052729628613e-03,-1.039550999119764674e+00
3.115208910527337838e-01,7.486075111368918449e-03,1.593020023463964652e+00
2.985405758852052727e-01,7.132960837196648633e-03,-1.478835566377741384e-01
3.000548577635105962e-01,7.188525897166790808e-03,6.391216598716083219e-02
2.991656636913885836e-01,6.790954849017085890e-03,-6.328415095286450687e-02
2.970948848969828804e-01,6.433914015591574685e-03,-3.886496773387594361e-01
2.989966613551318098e-01,6.946526359167055215e-03,-8.619590815284183805e-02
3.080253101647663638e-01,6.676788603394333103e-03,1.262566057177986201e+00
2.928404443937061563e-01,6.007326039581113893e-03,-1.124456882305780558e+00
3.078067508969964394e-01,5.886091343962823047e-03,1.395039069900039674e+00
3.054784849809983327e-01,6.208947702591087990e-03,9.475134531050042330e-01
3.016376351938193090e-01,5.499905759593999056e-03,3.713175788674233924e-01
2.889561280295968593e-01,7.497614988280013049e-03,-1.419023981653092514e+00
3.092231480983206882e-01,6.744946348706187984e-03,1.427398247133515818e+00
3.090713700572865208e-01,6.307940800551871917e-03,1.502225029329637529e+00
3.051605933251889113e-01,7.688887002275622551e-03,7.237939405760497324e-01
2.991117426117200218e-01,6.882136885338522615e-03,-7.028062642553130346e-02
2.923736668076462042e-01,6.263178341587074052e-03,-1.153049825768124093e+00
3.095721011850270932e-01,5.638790473421347559e-03,1.769293916644832487e+00
2.939201105801027003e-01,6.268897082010581323e-03,-9.053128243804191566e-01
2.967613522531179493e-01,5.110928376802117978e-03,-5.545120262129720201e-01
2.945741404388272922e-01,6.250837055019540546e-03,-8.032977055942276401e-01
2.819367694419526726e-01,6.207184326171592478e-03,-2.844873477779663595e+00
3.058369526448868059e-01,6.856831042865805387e-03,9.102643922097134466e-01
2.984956195093138587e-01,5.906446244140329573e-03,-1.862040131060370696e-01
2.940963427440280720e-01,5.889453232350324967e-03,-9.337166867942439108e-01
3.066458495122325045e-01,7.052756808150800923e-03,9.996695194305479371e-01
2.869129116223468334e-01,7.604290232499590421e-03,-1.667810077345271536e+00
2.976986965637610227e-01,5.809323311736363203e-03,-3.264970526902776227e-01
3.130298445736461876e-01,4.889502045599066621e-03,2.747605164123072097e+00
2.987395648868487186e-01,8.224604193431701155e-03,-1.040607664746531769e-01
2.968560058135081836e-01,5.937481169385268494e-03,-4.613770741345032955e-01
3.037045127770395259e-01,7.102589790795174433e-03,5.785339425341671227e-01
3.063272476656797028e-01,6.146439091867377490e-03,1.095239709024206531e+00
3.015120866039414094e-01,5.970569988789505358e-03,3.210184462073666367e-01
3.039626769638693049e-01,5.657781915392472508e-03,7.719020503105564757e-01
3.241244489623787972e-01,6.981532185978045826e-03,3.513415795529222674e+00
2.863758314746582267e-01,5.670536635551384416e-03,-2.331277069198268492e+00
3.079040750091276979e-01,7.913436189329246112e-03,1.049942314207765515e+00
2.914426960443098347e-01,7.342567175619407402e-03,-1.110337469697072477e+00
2.903278755026023616e-01,5.765666014469532363e-03,-1.607368164806570521e+00
2.958223477055165196e-01,6.509696340353701531e-03,-5.796085716413524880e-01
2.924217425851327601e-01,7.387468834477171724e-03,-9.710607352488148658e-01
2.919298096908374274e-01,6.612424743146911622e-03,-1.159274261726010558e+00
2.901437212515822761e-01,6.670154173350776629e-03,-1.417014060836542022e+00
3.027020798058212003e-01,7.980147424123231262e-03,3.892981091128973059e-01
3.002269861376907212e-01,6.047116169573455921e-03,1.044403012630401445e-01
2.967326134338637011e-01,7.845259473764486235e-03,-3.649095455513939879e-01
2.910814761024959063e-01,6.206437485235510171e-03,-1.371792984449740294e+00
2.890005782176385263e-01,6.678022430975051257e-03,-1.586524363318497999e+00
3.110361935740361128e-01,6.178010281371312806e-03,1.851853517525835935e+00
3.007795823044137618e-01,6.882483281523881467e-03,1.720540033020906689e-01
2.904236884194881796e-01,6.008037339106645468e-03,-1.526577577003451758e+00
3.104468383036695367e-01,7.304702726137850960e-03,1.485538180995770396e+00
2.821898241372862159e-01,5.799742847801239894e-03,-3.001098466370857754e+00
2.906567681516437074e-01,6.017575768464980719e-03,-1.485424645314323389e+00
2.954186116255227978e-01,6.423622409061097854e-03,-6.502268675931669462e-01
3.013081059886485447e-01,7.288673542667651988e-03,2.349786247737246647e-01
2.959110180398489831e-01,5.382752890218184087e-03,-6.844834861385474811e-01
2.919373648621043649e-01,5.500965654615761792e-03,-1.392129877167613827e+00
2.761041489777921742e-01,6.305323453781012596e-03,-3.725625607880441947e+00
2.997597971931471039e-01,6.348216312049080427e-03,2.589289367270776465e-02
2.871480311919910045e-01,6.222002274272469234e-03,-2.000544481098300853e+00
2.996850445667693652e-01,6.746774802867709468e-03,1.328354157654762502e-02
2.949827379230702262e-01,8.833470908574413138e-03,-5.221826876251136618e-01
2.926677023892921281e-01,5.569017688573862750e-03,-1.243975419235886726e+00
2.961375714155499717e-01,6.414381326211893684e-03,-5.390780360200352339e-01
2.890742569875842105e-01,8.085394635771401758e-03,-1.301255781509527587e+00
3.068969374332909950e-01,5.683403718372495236e-03,1.284707948252881593e+00
3.058945648320801070e-01,7.104985606320802019e-03,8.865804489889943518e-01
3.010840522508662631e-01,5.515649475059489215e-03,2.698918331249357538e-01
2.925481053017141009e-01,6.214839276060814613e-03,-1.133950193788536343e+00
2.881720497255233493e-01,5.484265368612653742e-03,-2.082936001423700834e+00
3.121076224766274887e-01,6.841235440793983109e-03,1.828938512896359780e+00
2.958173881982152365e-01,5.136523475436327070e-03,-7.355238076920699308e-01
2.964453484083300894e-01,5.887488016697418371e-03,-5.350456911171448393e-01
2.912596300677940397e-01,7.057205791830993558e-03,-1.181174771043640659e+00
2.917311299950678949e-01,6.278660827992757834e-03,-1.252543133567246780e+00
2.972488644204929198e-01,6.440176049829634056e-03,-3.643625678116397815e-01
2.970289661960733296e-01,5.845974334913208587e-03,-4.390127564822162154e-01
3.021183439288124828e-01,8.045407351082880729e-03,3.135851692214240982e-01
2.979802752768329621e-01,5.797015208869103417e-03,-2.786172138834173140e-01
3.207038649213183046e-01,8.245501970694568694e-03,2.559994709014949521e+00
3.084025289527719260e-01,7.617962308769674583e-03,1.156097272818672472e+00
2.947364671798507474e-01,6.276635130184188109e-03,-7.741339463800461784e-01
3.029417958605882255e-01,8.043516736281610888e-03,4.160334922069586772e-01
3.067155950828968636e-01,7.545154597396435368e-03,9.436747104142721998e-01
3.017748443787579005e-01,5.947915516763627349e-03,3.664175910783440959e-01
2.980886025709060805e-01,6.541276251562453542e-03,-2.303558012707179747e-01
3.065872108832303211e-01,6.839392825330817272e-03,1.022281883585808515e+00
3.057558280387208671e-01,5.898597990941901667e-03,1.044384537649986733e+00
3.022101604430907917e-01,9.198645174413176695e-03,2.842523969938572370e-01
3.168393458348224279e-01,5.125823832422765104e-03,3.364126996050909923e+00
3.178510901337103234e-01,7.221008986016940953e-03,2.528132379546055297e+00
2.999870112820670620e-01,6.136945570155788454e-03,6.380825353959483637e-02
2.989050892271177817e-01,7.277561369929423998e-03,-9.485791200641995047e-02
3.035283550794657947e-01,4.254337781921036128e-03,9.244521187318653910e-01
2.837120738193610325e-01,5.105304458018491802e-03,-3.111146419262054597e+00
3.032392944788745992e-01,6.911889199052438648e-03,5.271888583234631831e-01
3.079947708976756293e-01,7.304368640272012811e-03,1.149907378469191332e+00
2.988556691741894311e-01,4.850912678910352174e-03,-1.524979685151962028e-01
2.968426031440946078e-01,7.085309201548486806e-03,-3.885250848998423878e-01
2.907350138943136098e-01,6.291688933958795860e-03,-1.408272039806519382e+00
2.956919139215537506e-01,7.055546497529635759e-03,-5.532540368036489298e-01
3.142042342904617924e-01,6.057619574281265969e-03,2.411642165400796678e+00
3.137253042915754131e-01,8.821591030195832100e-03,1.601738364433549666e+00
3.065465314580836931e-01,5.668437244691027117e-03,1.226282951518273823e+00
